esdcode,esdname,districtcode,schoolcode,districtname,schoolname,subject,indexall,indexamericanindian,indexasian,indexblack,indexhispanic,indexwhite,indexpacificislander,indextwoormoreraces,indexspecialed,indexltdenglish,indexlowincome,mettargetbeforeshall,mettargetbeforeshamerica,mettargetbeforeshasian,mettargetbeforeshblack,mettargetbeforeshhispanic,mettargetbeforeshwhite,mettargetbeforeshpacific,mettargetbeforeshtwoormo,mettargetbeforeshspecialed,mettargetbeforeshltdenglish,mettargetbeforeshlowincome,previousweightedcemetall,previousweightedcemetame,previousweightedcemetasian,previousweightedcemetblack,previousweightedcemethispanic,previousweightedcemetwhite,previousweightedcemetpac,previousweightedcemettwo,previousweightedcemetspecialed,previousweightedcemetltd,previousweightedcemetlowincome,reductionpercentall,reductionpercentamericanindian,reductionpercentasian,reductionpercentblack,reductionpercenthispanic,reductionpercentwhite,reductionpercentpacifici,reductionpercenttwoormoreraces,reductionpercentspecialed,reductionpercentltdenglish,reductionpercentlowincome,met10percentflagall,met10percentflagamericanindian,met10percentflagasian,met10percentflagblack,met10percentflaghispanic,met10percentflagwhite,met10percentflagpacifici,met10percentflagtwoormoreraces,met10percentflagspecialed,met10percentflagltdenglish,met10percentflaglowincome,metotherindicatorflagall,metotherindicatorflagame,metotherindicatorflagasian,metotherindicatorflagblack,metotherindicatorflaghispanic,metotherindicatorflagwhite,metotherindicatorflagpac,metotherindicatorflagtwo,metotherindicatorflagspecialed,metotherindicatorflagltd,metotherindicatorflaglowincome,mettargetaftershflagall,mettargetaftershflagamer,mettargetaftershflagasian,mettargetaftershflagblack,mettargetaftershflaghispanic,mettargetaftershflagwhite,mettargetaftershflagpaci,mettargetaftershflagtwoo,mettargetaftershflagspecialed,mettargetaftershflagltdenglish,mettargetaftershflaglowincome
32801,Educational Service District 101,32361,2653,East Valley School District (Spokane),Trent School,Reading,-21.3,-100,0,-33.3,,,0,0,,-22,-21.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,62.4,50,,40,,,,,,11.1,62.7,4,-100,,16.7,,,,,,32.5,-0.2,FALSE,FALSE,,FALSE,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32361,3128,East Valley School District (Spokane),Trentwood School,Reading,-17.3,0,-20,,0,,0,0,,-66.7,-20.3,No,N<Required,N<Required,N/A,N<Required,No,N<Required,N<Required,No,N<Required,No,68.9,,,,,,,,,33.3,58.1,-2.2,,,,,,,,,-25,4.2,FALSE,,FALSE,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,No,N<Required,N<Required,N/A,N<Required,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,32361,5156,East Valley School District (Spokane),Washington Academy of Arts and Technology,Reading,-20.4,0,-42.9,,-3,,,-2.5,-55.4,0,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,64.2,,,100,58.3,,,,20,,,-2.2,,,,4,,,,2.8,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,No
39801,Educational Service District 105,39090,4055,East Valley School District (Yakima),East Valley Central Middle School,Reading,-35.1,-11.8,-16.7,0,-38.2,-26.5,,0,,,-41.8,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,53.4,40,,,47.1,57.2,,,,,41.5,8.3,-16.7,,,5.9,13.8,,,,,11,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
39801,Educational Service District 105,39090,4487,East Valley School District (Yakima),East Valley Elementary,Reading,-24.1,0,-100,0,,-14.2,,0,-70.4,-39.4,-32.7,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,52.2,,,,,57.7,,,12.5,15.4,38.8,21.6,,,,,27.5,,,-1.3,21.2,17.6,TRUE,,FALSE,,,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,No,Yes,N/A,N<Required,No,N<Required,No
39801,Educational Service District 105,39090,2344,East Valley School District (Yakima),East Valley High School,Reading,-11.7,0,0,0,,-6.3,,0,-54.7,-30.1,-14.1,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,79.5,,,,,83.9,,,9.5,16.7,65,12.8,,,,,14.3,,,9.6,20,32,FALSE,,,,,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,,,,,FALSE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
39801,Educational Service District 105,39090,2530,East Valley School District (Yakima),Moxee Elementary,Reading,-15.3,-25,-100,0,-18.8,,-100,0,-27.5,-30.6,-17.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,51.1,100,,,40,,,,16.1,17.6,46.3,45.6,,,,42.1,,,,24.9,35.8,39.4,TRUE,FALSE,FALSE,,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,N<Required,Yes,Yes
39801,Educational Service District 105,39090,2821,East Valley School District (Yakima),Terrace Heights Elementary,Reading,-13,-100,0,0,,-6.3,,,,-50,-15.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,65,33.3,,,,67.3,,,,25,60.9,27.2,-50,,,,38.4,,,,33.3,14,TRUE,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,No,Yes,N/A,N/A,No,N<Required,No
4801,North Central Educational Service District 171,9206,3659,Eastmont School District,Cascade Elementary,Reading,,-33.3,-100,-100,,,,-1.7,,-31.3,-20.1,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,,,,,,,,,,42.9,64.9,,,,,,,,,,-14.7,-10.9,,FALSE,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
4801,North Central Educational Service District 171,9206,4590,Eastmont School District,Clovis Point,Reading,-21.8,0,0,0,-26.8,,0,0,-61.4,-47.5,-29.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,57.8,,,,45.2,,,,10.5,14.4,49,35,,,,34.2,,,,14.5,26,27.2,TRUE,,,,TRUE,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,No,No,Yes
4801,North Central Educational Service District 171,9206,3372,Eastmont School District,Eastmont Junior High,Reading,,0,0,-3.3,,-18.4,,-8.5,,-75.3,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,,,,,,72.4,,,,13.9,,,,,,,9.1,,,,-2.5,,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,,,,TRUE,,,,TRUE,,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
4801,North Central Educational Service District 171,9206,2727,Eastmont School District,Eastmont Senior High,Reading,,0,0,0,-20.5,,,0,-44.7,-66.9,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,,,,,68,,,,30.8,33.3,,,,,,11.2,,,,9.7,-26,,,,,,FALSE,,FALSE,,FALSE,FALSE,,,,,,FALSE,,,,TRUE,FALSE,,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
4801,North Central Educational Service District 171,9206,2966,Eastmont School District,Grant Elementary School,Reading,-22.2,,0,0,,,,0,-32.6,-35.8,-29.4,No,N/A,N<Required,N<Required,No,No,N/A,N/A,N<Required,No,No,67.9,,,,,,,,31.6,43.6,59.4,-7.1,,,,,,,,0.6,-2.7,-10.6,FALSE,FALSE,,,,,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,No,No,N/A,N<Required,N<Required,No,No
4801,North Central Educational Service District 171,9206,3212,Eastmont School District,Kenroy Elementary,Reading,-13.1,,,,,-7.7,,0,-44.1,,-14.8,No,N/A,N/A,N/A,No,No,N/A,N/A,No,No,No,75.5,100,,,,81.6,,,35.3,,68.8,1.9,,,,,-13.9,,,-8.2,,4,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,No,N/A,N/A,N/A,No,No,N/A,N<Required,No,No,No
4801,North Central Educational Service District 171,9206,3083,Eastmont School District,Robert E Lee Elementary,Reading,-13.6,,0,-50,,-7.9,,0,,-21.3,-17.8,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,No,No,72.1,100,,100,,77.4,,,,48.6,65.5,13.8,,,,,4.7,,,,0.2,10.9,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N/A,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
4801,North Central Educational Service District 171,9206,2563,Eastmont School District,Rock Island Elementary,Reading,-23.4,,,,-23.7,,0,-50,-71.6,-31.6,-22.4,No,N/A,N/A,N/A,No,No,N<Required,N<Required,N<Required,No,No,65,,,,63.2,,,,21.1,43.8,63.4,-14.7,,,,-20,,,,-10.1,-2.1,-10.6,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N/A,N/A,No,No,N<Required,N<Required,N<Required,No,No
4801,North Central Educational Service District 171,9206,4095,Eastmont School District,Sterling Intermediate School,Reading,-8,,0,,,-4.2,,0,-26.3,-12.1,-10.9,No,N/A,N<Required,N/A,No,No,N/A,N/A,N<Required,N<Required,No,64.2,33.3,,100,,74.1,,,19.4,11.4,49.2,61.6,,,,,61.1,,,29.1,56.1,60.6,TRUE,FALSE,,FALSE,,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,N<Required,N/A,Yes,Yes,N/A,N<Required,N<Required,N<Required,Yes
39801,Educational Service District 105,19028,3554,Easton School District,Easton School,Reading,,-100,,0,-50,,,-100,-66.7,-40,,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,,,,,62.5,,,,,40,,,,,,-86.7,,,,,0,,,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,,FALSE,,FALSE,FALSE,,,FALSE,FALSE,FALSE,,No,N<Required,N/A,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27404,2808,Eatonville School District,Columbia Crest Elementary School,Reading,-6.4,,,,-30,,,-25,-33.3,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,68.5,,,,42.9,,,,,,,11.1,,,,0,,,,33.3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,No
17801,Puget Sound Educational Service District 121,27404,2205,Eatonville School District,Eatonville Elementary School,Reading,-15.7,0,,0,0,,,0,-44.8,0,-13.2,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,73.2,,,,,,,,26.7,,61.2,-10.2,,,,,,,,-2.3,,13,FALSE,,FALSE,,,,FALSE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N/A,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27404,2206,Eatonville School District,Eatonville High School,Reading,,0,,0,0,,0,0,-10,,,No,N<Required,N/A,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,No,,,,,,,,,33.3,,,,,,,,,,,40,,,,,FALSE,,,,,,TRUE,FALSE,,,,,,,,,,,,,No,N<Required,N/A,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,Yes
17801,Puget Sound Educational Service District 121,27404,4230,Eatonville School District,Eatonville Middle School,Reading,-26.5,-50,-33.3,-100,-5.8,-24.3,0,-42.4,-50.2,,-28.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No,67.1,75,,33.3,70.4,67.6,,,25.6,,59.6,-9.1,-100,,-50,-18.1,-5.9,,,-1.6,,-11.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No
17801,Puget Sound Educational Service District 121,27404,5300,Eatonville School District,Mt. Rainier Parent Partnership,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,27404,5332,Eatonville School District,New Beginnings,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,27404,2361,Eatonville School District,Weyerhaeuser Elementary,Reading,-11.4,0,-100,-100,0,,0,-33.3,-47.7,-100,-12.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,61.8,,,66.7,,,,,13,,57.4,31.8,,,-200,,,,,10.6,,3.1,TRUE,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3560,Edmonds School District,Alderwood Middle School,Reading,-28.8,0,-13.7,,-34.2,-21.9,0,-21.5,-68.2,-72.8,-37.8,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,62,,,,48.5,65.7,,,24.5,18.3,53.6,8.2,,,,7,10.3,,,-8.9,-6.4,-2.2,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
29801,Northwest Educational Service District 189,31015,3302,Edmonds School District,Beverly Elementary,Reading,-16.3,0,,-0.7,,-5.2,-25,-38.1,,-9.8,-19.2,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No,74.8,,,94.1,,78.2,,,,55.2,65.6,-17.1,,,-495,,-3.4,,,,-16,-13.9,FALSE,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N<Required,No,N<Required,Yes,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31015,3536,Edmonds School District,Brier Elementary,Reading,-5.5,-100,0,-14.3,0,-3,-50,0,-14.1,-33.3,-9.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,80.2,,,50,,83.5,,,56.7,12.5,65.5,9.6,,,42.9,,-7.5,,,-2.6,23.8,-3.2,FALSE,FALSE,,TRUE,,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3650,Edmonds School District,Brier Terrace Middle School,Reading,-23.6,0,-0.7,-35.6,-27.8,-20.4,0,-15.4,-55.2,-78.7,-38.8,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No,68,,,58.3,60.6,67.6,,,20,,50,8.1,,,-63.6,-16.2,13.9,,,10.3,6.7,0.4,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,No,N<Required,No,N<Required,No,No,N<Required,No,No,N<Required,No
4801,North Central Educational Service District 171,4127,3317,Entiat School District,Entiat Middle and High School,Reading,-12.3,,,0,,,,-11.1,-66.5,-20,-13.4,No,N/A,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,59.5,,,,,,,,25,20,46.7,23.2,,,,,,,,-18.5,25,31.8,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,N/A,N/A,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3409,Edmonds School District,Cedar Valley Community School,Reading,-18,,,-11.1,-20.3,,-50,0,-37.5,-48.6,-19.4,No,N/A,Yes,N<Required,No,No,N<Required,N<Required,N<Required,No,No,58.5,100,,75,44.9,,,,21.7,28.6,55.3,21.5,,,-33.3,24.9,,,,2.9,-2.5,20,TRUE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,No,N/A,Yes,N<Required,Yes,No,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,31015,3304,Edmonds School District,Cedar Way Elementary,Reading,-13.5,,0,-37.5,0,-9.6,-33.3,,,-36.8,-18.1,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,70.2,100,,76.9,,68.7,,,,30,58,6.3,,,-170.8,,10,,,,-5.6,0.5,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,No,Yes,N<Required,No
29801,Northwest Educational Service District 189,31015,1520,Edmonds School District,Challenge Elementary,Reading,,0,,0,0,,,0,0,,0,Yes,N<Required,Yes,N<Required,N<Required,Yes,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,Yes,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31015,3534,Edmonds School District,Chase Lake Elementary,Reading,-14.6,0,0,0,,-8.1,,0,,,-15.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,67.8,,,,,71.8,,,,,63.3,6,,,,,-5.6,,,,,-1.3,FALSE,,,,,FALSE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
29801,Northwest Educational Service District 189,31015,3691,Edmonds School District,College Place Elementary,Reading,-16.6,0,0,0,-17.9,-6.3,,0,,,-18.8,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,66.3,,,,59,70.1,,,,,58.4,10.8,,,,6.4,16.2,,,,,16.4,FALSE,,,,FALSE,FALSE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
29801,Northwest Educational Service District 189,31015,3754,Edmonds School District,College Place Middle School,Reading,-26.1,0,-8,,-32.8,-17.6,0,-6,-54.9,-69.4,-33.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,65.7,,,,55.7,70.3,,,23.6,13,50.5,4.4,,,,-8.8,11.7,,,7.1,1.5,11.7,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
29801,Northwest Educational Service District 189,31015,5060,Edmonds School District,Edmonds Career Access,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,,,,,100,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31015,3606,Edmonds School District,Edmonds Elementary,Reading,-9.5,-100,0,-50,-4.5,-5.5,0,-0.8,,-33.3,,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,76.4,100,,20,81.8,80.6,,,,25,,-2.2,,,37.5,-57.1,-17.6,,,,33.3,,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31015,1966,Edmonds School District,Edmonds Heights K-12,Reading,-22.6,-100,-5.3,-40,-12.6,,,,-77.8,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,63.3,100,,,55,,,,42.9,100,,-9.4,,,40,20,,,,-36.1,,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,FALSE,FALSE,,FALSE,,,,TRUE,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,No,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3123,Edmonds School District,Edmonds Woodway High School,Reading,-8.8,0,0,-22.2,-11.3,-4.1,0,,-26.7,-46.3,-16.1,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,N<Required,No,89.2,,,76.7,76.7,91.6,,,42.1,,78.4,-18.3,,,-85.7,-9.2,-3.5,,,22.3,32,-22.5,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,,,,FALSE,TRUE,,,TRUE,,TRUE,No,N<Required,Yes,N<Required,No,No,N<Required,Yes,No,N<Required,No
29801,Northwest Educational Service District 189,31015,3607,Edmonds School District,Hazelwood Elementary,Reading,-14.3,-50,-0.4,-41,,-8.6,-100,0,-31.3,-26,-8.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,72.5,50,,66.7,,78.6,,,28.6,16.7,60.9,-2.1,0,,-80,,-19.9,,,14.3,26.7,23.3,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,31015,3689,Edmonds School District,Hilltop Elementary,Reading,-10.6,-50,-0.1,-9.1,,-6.6,,0,,-54,-5.7,No,N<Required,No,N<Required,No,No,N/A,N/A,No,N<Required,No,70.6,71.4,,75,,70.7,,,,23.8,61.8,26.6,-75,,63.6,,32.2,,,,-11.1,31.8,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,Yes,N<Required,No,N<Required,Yes,Yes,N/A,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,31015,3122,Edmonds School District,Lynndale Elementary,Reading,-15.6,0,0,-0.7,,-8.1,0,-1.4,-61.3,-36,-15.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,71,,,84.2,,71.1,,,41.2,25.9,59.4,0.1,,,-90,,5.2,,,-48.7,16.9,16.1,FALSE,,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,Yes,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3503,Edmonds School District,Lynnwood Elementary,Reading,-14.4,0,-5.1,-0.6,,-8,0,0,,-38.3,-15.2,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No,71,,,44,,75.4,,,,50,67.3,9.3,,,55.4,,-1.7,,,,-36.4,-1.1,FALSE,,FALSE,TRUE,,FALSE,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31015,3755,Edmonds School District,Lynnwood High School,Reading,-10.1,,-1.5,-5.2,-11.8,-6.2,-2.4,0,-33.4,-48.4,-13.9,No,N/A,No,N<Required,No,No,N<Required,N<Required,No,N<Required,No,84.6,40,,77.4,78.2,89.8,,,50,51.6,78.5,6.2,,,-20.8,-9.5,-22,,,1.8,-47.6,-3.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,,TRUE,,FALSE,FALSE,No,N/A,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31015,3463,Edmonds School District,Madrona Nongraded,Reading,-9.7,0,,-32.4,,-8,0,,,-42.9,,No,N<Required,Yes,N<Required,No,No,N<Required,N<Required,No,N<Required,No,82.5,,,66.7,,82.3,,,,25,,-17.2,,,-66.7,,-19.1,,,,4.8,,FALSE,,,FALSE,,FALSE,,,,FALSE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,,No,N<Required,Yes,N<Required,No,No,N<Required,Yes,No,N<Required,No
